-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 12/31/2020 
Location: Latitude  51.9812   Longitude 5.6584 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 15.29 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M     MERRA-2 Wind Direction at 50 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,WS50M,WD50M
2020,5,9,22,7.9,79.69
2020,5,9,23,7.25,84.56
2020,5,10,0,6.1,88.9
2020,5,10,1,4.77,89.91
2020,5,10,2,3.68,91.95
2020,5,10,3,2.91,100.35
2020,5,10,4,2.48,112.77
2020,5,10,5,1.93,124.78
2020,5,10,6,1.05,130.19
2020,5,10,7,0.3,109.86
2020,5,10,8,0.49,355.39
2020,5,10,9,1.31,13.46
2020,5,10,10,2.9,18.73
2020,5,10,11,4.15,23.67
2020,5,10,12,4.63,20.85
2020,5,10,13,6.82,10.43
2020,5,10,14,10.5,8.12
2020,5,10,15,13.12,12.03
2020,5,10,16,13.79,16.93
2020,5,10,17,13.51,19.78
2020,5,10,18,13.41,19.18
2020,5,10,19,13.11,18.23
2020,5,10,20,12.55,18.63
2020,5,10,21,11.9,20.16
2020,5,10,22,10.99,21.6
2020,5,10,23,10.78,23.89
2020,5,11,0,10.83,24.42
2020,5,11,1,10.39,21.39
2020,5,11,2,10.32,17.82
2020,5,11,3,10.93,17.13
2020,5,11,4,10.89,17.19
2020,5,11,5,10.91,18.75
2020,5,11,6,12.62,22.45
2020,5,11,7,13.0,23.78
2020,5,11,8,13.55,23.58
2020,5,11,9,13.99,23.74
2020,5,11,10,14.3,24.87
2020,5,11,11,14.3,26.51
2020,5,11,12,14.05,26.55
2020,5,11,13,13.68,24.96
2020,5,11,14,13.2,22.74
2020,5,11,15,12.75,20.62
2020,5,11,16,12.17,17.91
2020,5,11,17,11.34,13.83
2020,5,11,18,10.4,10.35
2020,5,11,19,9.38,7.03
2020,5,11,20,8.54,3.98
2020,5,11,21,7.87,1.14
2020,5,11,22,7.35,358.72
2020,5,11,23,6.81,356.98
2020,5,12,0,6.21,355.89
2020,5,12,1,5.59,355.35
2020,5,12,2,4.77,352.67
2020,5,12,3,3.84,343.08
2020,5,12,4,3.14,322.99
2020,5,12,5,2.8,297.42
2020,5,12,6,3.17,298.84
2020,5,12,7,3.45,301.5
2020,5,12,8,3.66,298.15
2020,5,12,9,3.85,295.84
2020,5,12,10,4.08,295.19
2020,5,12,11,4.52,296.39
2020,5,12,12,4.92,297.22
2020,5,12,13,5.28,295.31
2020,5,12,14,5.73,292.79
2020,5,12,15,6.2,292.53
2020,5,12,16,6.52,293.43
2020,5,12,17,6.42,294.6
2020,5,12,18,5.92,295.31
2020,5,12,19,5.57,292.79
2020,5,12,20,5.17,285.51
2020,5,12,21,5.1,273.69
2020,5,12,22,5.45,263.66
2020,5,12,23,5.88,258.66
2020,5,13,0,6.21,257.36
2020,5,13,1,6.42,257.28
2020,5,13,2,6.51,258.23
2020,5,13,3,6.42,259.48
2020,5,13,4,6.25,260.43
2020,5,13,5,5.16,261.91
2020,5,13,6,4.55,274.23
2020,5,13,7,4.39,289.98
2020,5,13,8,4.41,306.87
2020,5,13,9,4.75,327.36
2020,5,13,10,5.57,345.96
2020,5,13,11,6.46,357.92
2020,5,13,12,7.17,2.06
2020,5,13,13,7.8,3.21
2020,5,13,14,8.6,3.86
2020,5,13,15,9.17,6.75
2020,5,13,16,9.43,10.02
2020,5,13,17,9.57,13.12
2020,5,13,18,9.33,14.84
2020,5,13,19,8.86,15.45
2020,5,13,20,7.92,12.88
2020,5,13,21,7.78,10.71
2020,5,13,22,7.77,9.67
2020,5,13,23,7.72,10.08
2020,5,14,0,7.7,10.71
2020,5,14,1,7.81,12.42
2020,5,14,2,7.92,15.27
2020,5,14,3,7.83,17.95
2020,5,14,4,7.44,21.31
2020,5,14,5,5.8,24.77
2020,5,14,6,6.26,36.21
2020,5,14,7,6.1,41.47
2020,5,14,8,5.86,40.73
2020,5,14,9,5.8,37.29
2020,5,14,10,5.74,33.24
2020,5,14,11,5.66,29.68
2020,5,14,12,5.68,25.93
2020,5,14,13,5.94,21.77
2020,5,14,14,6.34,18.84
2020,5,14,15,6.83,17.85
2020,5,14,16,7.25,18.4
2020,5,14,17,7.51,18.89
2020,5,14,18,7.62,16.87
2020,5,14,19,8.25,17.65
2020,5,14,20,8.35,23.14
2020,5,14,21,8.0,28.89
2020,5,14,22,7.74,33.77
2020,5,14,23,7.45,37.71
2020,5,15,0,7.16,40.09
2020,5,15,1,6.84,40.55
2020,5,15,2,6.47,39.76
2020,5,15,3,5.98,38.37
2020,5,15,4,5.4,36.82
2020,5,15,5,4.19,33.6
2020,5,15,6,4.67,26.31
2020,5,15,7,4.8,22.68
2020,5,15,8,4.52,24.97
2020,5,15,9,4.05,23.2
2020,5,15,10,3.9,12.14
2020,5,15,11,4.12,359.46
2020,5,15,12,4.58,348.98
2020,5,15,13,5.11,341.57
2020,5,15,14,5.46,336.0
2020,5,15,15,5.48,332.41
2020,5,15,16,5.34,329.31
2020,5,15,17,5.15,327.59
2020,5,15,18,5.06,326.85
2020,5,15,19,4.97,326.81
2020,5,15,20,4.48,324.09
2020,5,15,21,4.07,314.77
2020,5,15,22,3.9,301.55
2020,5,15,23,3.68,286.51
2020,5,16,0,3.66,269.02
2020,5,16,1,4.03,255.08
2020,5,16,2,4.59,249.99
2020,5,16,3,5.15,250.8
2020,5,16,4,5.78,250.73
2020,5,16,5,5.6,249.24
2020,5,16,6,5.31,246.68
2020,5,16,7,5.94,242.53
2020,5,16,8,6.59,239.42
2020,5,16,9,7.28,239.77
2020,5,16,10,7.84,244.07
2020,5,16,11,8.19,250.54
2020,5,16,12,8.27,257.79
2020,5,16,13,8.15,264.5
2020,5,16,14,7.88,272.61
2020,5,16,15,7.61,282.94
2020,5,16,16,7.22,293.74
2020,5,16,17,6.87,304.11
2020,5,16,18,6.52,311.6
2020,5,16,19,6.55,317.32
2020,5,16,20,6.15,322.07
2020,5,16,21,5.72,320.82
2020,5,16,22,5.39,314.06
2020,5,16,23,5.14,306.9
2020,5,17,0,5.16,299.86
2020,5,17,1,5.2,291.32
2020,5,17,2,5.34,280.37
2020,5,17,3,5.66,267.47
2020,5,17,4,6.05,257.69
2020,5,17,5,5.37,250.62
2020,5,17,6,4.88,252.2
2020,5,17,7,4.94,254.86
2020,5,17,8,4.85,259.23
2020,5,17,9,4.86,260.57
2020,5,17,10,5.3,261.01
2020,5,17,11,5.75,264.23
2020,5,17,12,5.98,266.4
2020,5,17,13,6.29,270.57
2020,5,17,14,6.46,275.55
2020,5,17,15,6.4,280.47
2020,5,17,16,6.06,284.02
2020,5,17,17,5.23,286.13
2020,5,17,18,4.08,291.46
2020,5,17,19,3.16,291.93
2020,5,17,20,2.29,280.04
2020,5,17,21,2.33,248.77
2020,5,17,22,3.55,228.13
2020,5,17,23,5.18,223.29
2020,5,18,0,6.57,225.96
2020,5,18,1,7.37,229.47
2020,5,18,2,7.75,232.41
2020,5,18,3,7.76,232.61
2020,5,18,4,7.23,229.56
2020,5,18,5,5.97,225.32
2020,5,18,6,5.68,231.25
2020,5,18,7,6.22,244.17
2020,5,18,8,6.81,251.69
2020,5,18,9,7.23,252.0
2020,5,18,10,7.8,257.44
2020,5,18,11,8.07,264.33
2020,5,18,12,7.99,269.05
2020,5,18,13,7.75,271.27
2020,5,18,14,7.6,273.3
2020,5,18,15,7.54,278.16
2020,5,18,16,7.13,283.76
2020,5,18,17,6.05,289.84
2020,5,18,18,5.14,293.26
2020,5,18,19,4.54,292.15
2020,5,18,20,3.79,284.58
2020,5,18,21,3.41,266.85
2020,5,18,22,3.7,248.15
2020,5,18,23,4.6,242.35
2020,5,19,0,5.4,244.1
2020,5,19,1,5.69,249.78
2020,5,19,2,5.68,256.96
2020,5,19,3,5.53,264.65
2020,5,19,4,5.23,271.88
2020,5,19,5,4.17,277.32
2020,5,19,6,3.55,291.82
2020,5,19,7,3.93,311.13
2020,5,19,8,4.29,312.64
2020,5,19,9,4.78,307.64
2020,5,19,10,5.04,306.23
2020,5,19,11,5.16,306.63
2020,5,19,12,5.33,307.49
2020,5,19,13,5.52,308.39
2020,5,19,14,5.9,310.06
2020,5,19,15,6.39,312.47
2020,5,19,16,6.65,315.33
2020,5,19,17,6.66,319.47
2020,5,19,18,6.28,326.15
2020,5,19,19,5.95,335.08
2020,5,19,20,5.54,343.69
2020,5,19,21,5.03,350.44
2020,5,19,22,4.54,355.85
2020,5,19,23,4.26,0.42
2020,5,20,0,4.25,4.33
2020,5,20,1,4.26,8.44
2020,5,20,2,4.13,12.25
2020,5,20,3,4.01,15.82
2020,5,20,4,3.82,21.58
2020,5,20,5,3.07,28.13
2020,5,20,6,3.17,28.52
2020,5,20,7,3.5,23.94
2020,5,20,8,3.61,20.79
2020,5,20,9,3.48,22.02
2020,5,20,10,3.47,22.81
2020,5,20,11,3.54,22.44
2020,5,20,12,3.66,22.3
2020,5,20,13,3.77,24.87
2020,5,20,14,3.82,29.5
2020,5,20,15,3.84,35.05
2020,5,20,16,3.83,42.35
2020,5,20,17,3.86,50.58
2020,5,20,18,4.19,58.18
2020,5,20,19,4.91,65.15
2020,5,20,20,5.52,72.13
2020,5,20,21,6.03,79.17
2020,5,20,22,6.4,87.41
2020,5,20,23,6.63,96.36
2020,5,21,0,6.71,105.12
2020,5,21,1,6.66,113.05
2020,5,21,2,6.52,120.07
2020,5,21,3,6.2,125.41
2020,5,21,4,5.71,128.67
2020,5,21,5,4.13,128.54
2020,5,21,6,2.98,122.69
2020,5,21,7,3.47,130.8
2020,5,21,8,3.34,127.41
2020,5,21,9,3.31,125.38
2020,5,21,10,3.25,126.21
2020,5,21,11,3.17,125.77
2020,5,21,12,2.89,125.2
2020,5,21,13,2.27,128.44
2020,5,21,14,1.92,133.84
2020,5,21,15,1.94,141.2
2020,5,21,16,1.89,145.98
2020,5,21,17,1.48,161.85
2020,5,21,18,0.7,203.7
2020,5,21,19,1.41,102.49
2020,5,21,20,3.9,113.02
2020,5,21,21,5.35,128.59
2020,5,21,22,6.53,140.48
2020,5,21,23,7.27,153.71
2020,5,22,0,7.24,168.74
2020,5,22,1,7.1,182.27
2020,5,22,2,7.25,192.19
2020,5,22,3,7.52,197.29
2020,5,22,4,7.67,196.27
2020,5,22,5,7.24,191.64
2020,5,22,6,7.09,193.9
2020,5,22,7,6.72,196.69
2020,5,22,8,6.82,200.18
2020,5,22,9,6.9,198.56
2020,5,22,10,7.57,208.47
2020,5,22,11,8.98,231.32
2020,5,22,12,10.2,245.67
2020,5,22,13,10.88,254.38
2020,5,22,14,10.88,257.69
2020,5,22,15,10.49,256.31
2020,5,22,16,10.06,255.93
2020,5,22,17,9.26,254.84
2020,5,22,18,8.84,252.57
2020,5,22,19,8.53,247.99
2020,5,22,20,7.85,241.06
2020,5,22,21,7.78,236.01
2020,5,22,22,7.85,233.7
2020,5,22,23,7.74,233.29
2020,5,23,0,9.02,242.79
2020,5,23,1,9.08,246.7
2020,5,23,2,9.11,250.0
2020,5,23,3,9.29,253.53
2020,5,23,4,8.04,249.89
2020,5,23,5,7.04,241.36
2020,5,23,6,8.07,243.61
2020,5,23,7,9.38,249.01
2020,5,23,8,10.12,254.6
2020,5,23,9,10.34,258.62
2020,5,23,10,10.33,260.07
2020,5,23,11,10.61,260.93
2020,5,23,12,10.86,261.02
2020,5,23,13,11.21,259.19
2020,5,23,14,11.61,257.37
2020,5,23,15,11.91,257.23
2020,5,23,16,12.0,257.33
2020,5,23,17,11.77,256.26
2020,5,23,18,11.12,252.92
2020,5,23,19,10.78,247.95
2020,5,23,20,10.69,244.63
2020,5,23,21,10.39,243.72
2020,5,23,22,10.26,243.4
2020,5,23,23,10.02,244.55
2020,5,24,0,9.76,248.94
2020,5,24,1,9.29,251.78
2020,5,24,2,8.62,249.13
2020,5,24,3,8.48,247.64
2020,5,24,4,8.01,246.13
2020,5,24,5,7.76,248.32
2020,5,24,6,9.36,262.47
2020,5,24,7,9.86,266.36
2020,5,24,8,10.15,266.78
2020,5,24,9,10.63,269.96
2020,5,24,10,11.08,275.34
2020,5,24,11,11.29,280.49
2020,5,24,12,11.57,285.35
2020,5,24,13,11.79,290.48
2020,5,24,14,11.63,294.69
2020,5,24,15,11.28,297.95
2020,5,24,16,10.8,301.15
2020,5,24,17,9.41,303.11
2020,5,24,18,7.51,298.86
2020,5,24,19,6.93,292.83
2020,5,24,20,7.32,292.05
2020,5,24,21,7.25,292.56
2020,5,24,22,7.18,294.22
2020,5,24,23,7.23,295.73
2020,5,25,0,7.27,297.94
2020,5,25,1,7.26,300.76
2020,5,25,2,7.23,303.36
2020,5,25,3,7.23,306.13
2020,5,25,4,6.86,311.17
2020,5,25,5,5.97,317.71
2020,5,25,6,5.88,326.33
2020,5,25,7,6.35,333.85
2020,5,25,8,6.87,337.9
2020,5,25,9,6.94,338.34
2020,5,25,10,6.94,338.49
2020,5,25,11,6.98,338.75
2020,5,25,12,7.11,338.88
2020,5,25,13,7.26,339.79
2020,5,25,14,7.26,341.43
2020,5,25,15,7.2,344.59
2020,5,25,16,7.04,349.19
2020,5,25,17,6.69,355.51
2020,5,25,18,6.18,4.79
2020,5,25,19,6.25,17.08
2020,5,25,20,6.51,31.4
2020,5,25,21,6.4,43.76
2020,5,25,22,6.09,53.09
2020,5,25,23,5.64,59.7
2020,5,26,0,5.09,64.54
2020,5,26,1,4.47,69.85
2020,5,26,2,3.82,75.57
2020,5,26,3,3.29,79.33
2020,5,26,4,3.0,82.67
2020,5,26,5,2.38,86.99
2020,5,26,6,2.03,73.03
2020,5,26,7,2.03,62.94
2020,5,26,8,2.12,54.14
2020,5,26,9,2.39,39.57
2020,5,26,10,2.54,31.3
2020,5,26,11,2.69,23.59
2020,5,26,12,2.85,17.69
2020,5,26,13,2.96,14.66
2020,5,26,14,2.97,11.69
2020,5,26,15,3.01,7.92
2020,5,26,16,3.11,4.75
2020,5,26,17,3.22,6.42
2020,5,26,18,3.52,9.71
2020,5,26,19,4.11,12.29
2020,5,26,20,4.51,17.56
2020,5,26,21,4.53,25.2
2020,5,26,22,4.19,35.67
2020,5,26,23,3.58,46.68
2020,5,27,0,2.74,55.68
2020,5,27,1,1.88,51.08
2020,5,27,2,1.59,25.31
2020,5,27,3,2.07,6.94
2020,5,27,4,2.76,1.95
2020,5,27,5,3.0,357.76
2020,5,27,6,3.37,352.81
2020,5,27,7,4.18,352.49
2020,5,27,8,4.26,352.09
2020,5,27,9,4.19,351.31
2020,5,27,10,4.25,348.55
2020,5,27,11,4.66,345.03
2020,5,27,12,5.41,343.29
2020,5,27,13,6.16,344.18
2020,5,27,14,6.83,346.38
2020,5,27,15,7.3,349.89
2020,5,27,16,7.81,354.66
2020,5,27,17,8.15,2.09
2020,5,27,18,7.98,10.77
2020,5,27,19,8.1,19.26
2020,5,27,20,8.36,26.35
2020,5,27,21,7.98,29.58
2020,5,27,22,7.89,31.06
2020,5,27,23,7.87,32.68
2020,5,28,0,7.89,34.56
2020,5,28,1,7.76,37.6
2020,5,28,2,7.66,39.7
2020,5,28,3,7.43,41.16
2020,5,28,4,6.55,43.31
2020,5,28,5,6.15,47.68
2020,5,28,6,6.53,48.25
2020,5,28,7,6.39,44.6
2020,5,28,8,6.43,39.53
2020,5,28,9,6.54,35.32
2020,5,28,10,6.52,33.12
2020,5,28,11,6.45,32.79
2020,5,28,12,6.51,33.0
2020,5,28,13,6.64,33.39
2020,5,28,14,6.84,34.11
2020,5,28,15,7.15,34.14
2020,5,28,16,7.54,33.94
2020,5,28,17,7.75,34.28
2020,5,28,18,7.79,33.21
2020,5,28,19,8.24,32.53
2020,5,28,20,8.61,36.1
2020,5,28,21,8.29,41.52
2020,5,28,22,7.89,47.93
2020,5,28,23,7.63,53.79
2020,5,29,0,7.44,58.48
2020,5,29,1,7.28,62.25
2020,5,29,2,7.13,65.2
2020,5,29,3,6.74,66.73
2020,5,29,4,5.68,67.35
2020,5,29,5,4.89,66.63
2020,5,29,6,4.48,63.39
2020,5,29,7,4.08,67.36
2020,5,29,8,3.58,71.68
2020,5,29,9,3.51,72.93
2020,5,29,10,3.72,70.73
2020,5,29,11,3.99,69.12
2020,5,29,12,4.3,68.14
2020,5,29,13,4.68,67.03
2020,5,29,14,5.11,66.3
2020,5,29,15,5.59,65.91
2020,5,29,16,6.0,65.64
2020,5,29,17,6.11,62.58
2020,5,29,18,6.82,58.26
2020,5,29,19,8.24,58.93
2020,5,29,20,9.18,61.58
2020,5,29,21,9.19,65.0
2020,5,29,22,8.48,65.04
2020,5,29,23,8.1,65.68
2020,5,30,0,7.82,68.43
2020,5,30,1,7.57,72.03
2020,5,30,2,7.64,78.55
2020,5,30,3,7.68,88.95
2020,5,30,4,6.75,92.45
2020,5,30,5,5.06,94.43
2020,5,30,6,4.19,91.18
2020,5,30,7,4.59,95.77
2020,5,30,8,5.03,93.56
2020,5,30,9,5.26,86.76
2020,5,30,10,5.58,79.92
2020,5,30,11,5.93,75.73
2020,5,30,12,6.16,73.34
2020,5,30,13,6.25,71.11
2020,5,30,14,6.28,68.93
2020,5,30,15,6.49,66.61
2020,5,30,16,6.8,64.94
2020,5,30,17,6.79,60.96
2020,5,30,18,7.33,55.07
2020,5,30,19,8.94,58.03
2020,5,30,20,9.51,63.08
2020,5,30,21,9.29,69.74
2020,5,30,22,8.74,75.62
2020,5,30,23,7.94,79.17
2020,5,31,0,7.34,80.63
2020,5,31,1,7.14,79.8
2020,5,31,2,7.08,78.86
2020,5,31,3,7.13,78.75
2020,5,31,4,6.72,79.07
2020,5,31,5,5.77,77.88
2020,5,31,6,6.73,78.21
2020,5,31,7,7.89,76.02
2020,5,31,8,8.54,73.14
2020,5,31,9,9.0,71.63
2020,5,31,10,9.18,70.56
2020,5,31,11,8.95,69.3
2020,5,31,12,8.56,69.03
2020,5,31,13,8.13,68.99
2020,5,31,14,7.86,69.04
2020,5,31,15,7.73,68.41
2020,5,31,16,7.45,66.64
2020,5,31,17,6.87,62.56
2020,5,31,18,6.93,55.43
2020,5,31,19,7.64,53.77
2020,5,31,20,8.08,56.31
2020,5,31,21,8.01,62.26
2020,5,31,22,7.73,68.23
2020,5,31,23,7.9,75.22
2020,6,1,0,8.12,83.7
2020,6,1,1,8.11,88.29
2020,6,1,2,8.02,88.88
2020,6,1,3,7.95,87.07
2020,6,1,4,6.95,83.23
2020,6,1,5,5.47,74.77
2020,6,1,6,5.84,73.19
2020,6,1,7,6.15,70.16
2020,6,1,8,6.4,65.63
2020,6,1,9,6.28,60.47
2020,6,1,10,6.11,58.45
2020,6,1,11,5.95,61.52
2020,6,1,12,5.74,67.76
2020,6,1,13,5.52,73.98
2020,6,1,14,5.32,78.48
2020,6,1,15,5.21,80.76
2020,6,1,16,5.13,80.09
2020,6,1,17,4.82,72.54
2020,6,1,18,5.16,58.69
2020,6,1,19,6.53,54.2
2020,6,1,20,7.7,58.15
2020,6,1,21,8.14,67.91
2020,6,1,22,7.98,77.68
2020,6,1,23,7.5,85.52
2020,6,2,0,7.07,91.65
2020,6,2,1,6.76,95.97
2020,6,2,2,6.59,100.1
2020,6,2,3,6.17,104.51
2020,6,2,4,5.45,108.49
2020,6,2,5,3.91,109.38
2020,6,2,6,2.73,104.08
2020,6,2,7,2.18,113.25
2020,6,2,8,2.02,125.23
2020,6,2,9,2.26,135.7
2020,6,2,10,2.33,147.48
2020,6,2,11,2.08,163.88
2020,6,2,12,1.7,187.65
2020,6,2,13,1.51,223.95
2020,6,2,14,1.9,261.5
2020,6,2,15,2.77,281.72
2020,6,2,16,4.05,293.75
2020,6,2,17,5.7,300.47
2020,6,2,18,6.87,303.4
2020,6,2,19,7.16,304.87
2020,6,2,20,6.92,303.49
2020,6,2,21,6.44,302.86
2020,6,2,22,5.84,301.78
2020,6,2,23,5.47,298.32
2020,6,3,0,5.45,292.05
2020,6,3,1,5.72,285.19
2020,6,3,2,6.23,279.82
2020,6,3,3,6.41,275.38
2020,6,3,4,5.87,269.39
2020,6,3,5,4.91,259.17
2020,6,3,6,4.79,255.83
2020,6,3,7,5.12,255.5
2020,6,3,8,5.3,255.31
2020,6,3,9,5.21,256.13
2020,6,3,10,5.06,259.59
2020,6,3,11,4.86,264.65
2020,6,3,12,4.67,269.81
2020,6,3,13,4.63,275.33
2020,6,3,14,4.66,280.33
2020,6,3,15,4.8,286.73
2020,6,3,16,5.03,293.9
2020,6,3,17,5.29,299.86
2020,6,3,18,5.64,302.96
2020,6,3,19,6.2,306.39
2020,6,3,20,6.44,311.85
2020,6,3,21,6.16,313.15
2020,6,3,22,5.77,311.32
2020,6,3,23,5.77,310.44
2020,6,4,0,6.27,318.49
2020,6,4,1,6.86,332.53
2020,6,4,2,6.97,338.7
2020,6,4,3,7.48,345.91
2020,6,4,4,7.27,346.77
2020,6,4,5,7.75,346.59
2020,6,4,6,8.43,347.47
2020,6,4,7,8.7,345.18
2020,6,4,8,8.51,342.26
2020,6,4,9,7.66,337.83
2020,6,4,10,6.76,331.66
2020,6,4,11,6.59,324.6
2020,6,4,12,7.09,319.78
2020,6,4,13,7.81,316.82
2020,6,4,14,8.31,315.65
2020,6,4,15,8.37,315.04
2020,6,4,16,8.2,312.18
2020,6,4,17,8.07,307.92
2020,6,4,18,7.87,302.6
2020,6,4,19,7.68,297.11
2020,6,4,20,7.37,292.16
2020,6,4,21,6.81,286.11
2020,6,4,22,6.75,279.33
2020,6,4,23,6.68,274.29
2020,6,5,0,6.34,267.53
2020,6,5,1,5.93,255.36
2020,6,5,2,6.04,237.96
2020,6,5,3,6.4,222.77
2020,6,5,4,5.98,206.8
2020,6,5,5,5.83,192.86
2020,6,5,6,7.13,188.07
2020,6,5,7,7.98,191.35
2020,6,5,8,8.46,205.5
2020,6,5,9,8.65,214.62
2020,6,5,10,8.68,216.69
2020,6,5,11,9.46,230.53
2020,6,5,12,10.49,253.64
2020,6,5,13,11.64,271.12
2020,6,5,14,12.3,279.47
2020,6,5,15,12.14,286.22
2020,6,5,16,11.35,284.67
2020,6,5,17,10.23,277.41
2020,6,5,18,9.11,268.13
2020,6,5,19,8.29,257.59
2020,6,5,20,8.12,247.66
2020,6,5,21,7.82,236.94
2020,6,5,22,7.74,227.86
2020,6,5,23,7.68,221.78
2020,6,6,0,8.18,222.41
2020,6,6,1,8.27,222.43
2020,6,6,2,8.11,226.68
2020,6,6,3,8.47,230.32
2020,6,6,4,7.74,227.37
2020,6,6,5,7.34,225.91
2020,6,6,6,8.02,227.37
2020,6,6,7,9.88,235.73
2020,6,6,8,10.8,238.28
2020,6,6,9,11.12,238.64
2020,6,6,10,11.29,237.09
2020,6,6,11,11.59,235.71
2020,6,6,12,11.92,235.28
2020,6,6,13,12.18,235.22
2020,6,6,14,12.07,236.22
2020,6,6,15,11.88,237.81
2020,6,6,16,11.36,238.27
2020,6,6,17,10.65,236.94
2020,6,6,18,10.11,231.78
2020,6,6,19,10.14,224.13
2020,6,6,20,10.55,217.08
2020,6,6,21,10.98,212.24
2020,6,6,22,11.03,209.52
2020,6,6,23,10.76,208.82
2020,6,7,0,10.22,210.41
2020,6,7,1,9.96,216.97
2020,6,7,2,9.55,221.45
2020,6,7,3,8.95,223.13
2020,6,7,4,8.29,221.94
2020,6,7,5,8.18,228.72
2020,6,7,6,9.37,248.16
2020,6,7,7,9.58,261.14
2020,6,7,8,9.45,270.57
2020,6,7,9,9.21,277.55
2020,6,7,10,8.69,279.36
2020,6,7,11,8.23,277.64
2020,6,7,12,7.85,274.39
2020,6,7,13,7.79,272.18
2020,6,7,14,7.95,271.18
2020,6,7,15,8.2,269.13
2020,6,7,16,8.39,266.8
2020,6,7,17,8.07,265.78
2020,6,7,18,7.15,264.79
2020,6,7,19,6.44,263.25
2020,6,7,20,6.22,263.14
2020,6,7,21,6.08,263.59
2020,6,7,22,6.22,262.42
2020,6,7,23,6.25,259.86
2020,6,8,0,6.27,256.81
2020,6,8,1,6.11,256.23
2020,6,8,2,5.62,257.55
2020,6,8,3,5.04,259.46
2020,6,8,4,4.26,262.84
2020,6,8,5,3.17,268.44
2020,6,8,6,2.66,287.26
2020,6,8,7,2.29,300.59
2020,6,8,8,2.45,316.29
2020,6,8,9,2.81,332.37
2020,6,8,10,3.27,342.91
2020,6,8,11,3.77,350.23
2020,6,8,12,4.23,355.66
2020,6,8,13,4.5,357.11
2020,6,8,14,4.66,357.6
2020,6,8,15,4.86,358.07
2020,6,8,16,5.22,359.14
2020,6,8,17,5.53,359.51
2020,6,8,18,5.89,357.79
2020,6,8,19,6.78,0.86
2020,6,8,20,7.13,6.35
2020,6,8,21,7.37,14.48
2020,6,8,22,7.3,20.3
2020,6,8,23,7.1,23.18
2020,6,9,0,6.84,24.28
2020,6,9,1,6.71,25.43
2020,6,9,2,6.51,26.81
2020,6,9,3,6.07,26.53
2020,6,9,4,5.71,28.0
2020,6,9,5,5.85,32.67
2020,6,9,6,5.59,35.78
2020,6,9,7,4.9,37.16
2020,6,9,8,4.21,32.72
2020,6,9,9,3.87,22.94
2020,6,9,10,3.65,14.39
2020,6,9,11,3.37,10.82
2020,6,9,12,3.24,9.98
2020,6,9,13,3.1,6.52
2020,6,9,14,3.32,359.6
2020,6,9,15,3.88,357.69
2020,6,9,16,4.59,359.71
2020,6,9,17,5.24,2.39
2020,6,9,18,5.69,2.52
2020,6,9,19,6.52,3.85
2020,6,9,20,6.96,10.6
2020,6,9,21,6.82,19.0
2020,6,9,22,6.44,27.78
2020,6,9,23,5.95,34.94
2020,6,10,0,5.49,40.85
2020,6,10,1,5.06,43.87
2020,6,10,2,4.69,43.65
2020,6,10,3,4.43,39.99
2020,6,10,4,3.99,34.72
2020,6,10,5,3.5,32.13
2020,6,10,6,3.53,32.88
2020,6,10,7,3.4,33.36
2020,6,10,8,3.11,33.41
2020,6,10,9,2.96,38.78
2020,6,10,10,2.78,51.16
2020,6,10,11,2.46,63.35
2020,6,10,12,2.29,71.26
2020,6,10,13,2.38,72.04
2020,6,10,14,2.71,70.1
2020,6,10,15,2.94,66.16
2020,6,10,16,3.09,55.91
2020,6,10,17,3.51,46.44
2020,6,10,18,4.28,37.96
2020,6,10,19,5.51,39.65
2020,6,10,20,6.44,47.36
2020,6,10,21,6.64,51.78
2020,6,10,22,6.61,54.67
2020,6,10,23,6.62,57.74
2020,6,11,0,6.82,60.94
2020,6,11,1,6.96,65.88
2020,6,11,2,6.97,70.0
2020,6,11,3,6.61,70.32
2020,6,11,4,5.77,66.63
2020,6,11,5,4.33,58.29
2020,6,11,6,2.91,43.04
2020,6,11,7,2.39,27.82
2020,6,11,8,2.14,9.02
2020,6,11,9,2.21,4.66
2020,6,11,10,1.93,23.87
2020,6,11,11,1.92,67.2
2020,6,11,12,2.69,103.79
2020,6,11,13,3.45,116.51
2020,6,11,14,3.69,117.59
2020,6,11,15,3.76,113.15
2020,6,11,16,3.77,104.3
2020,6,11,17,3.82,94.34
2020,6,11,18,4.05,80.45
2020,6,11,19,5.08,71.7
2020,6,11,20,6.29,70.33
2020,6,11,21,7.2,73.02
2020,6,11,22,7.57,77.6
2020,6,11,23,7.52,81.58
2020,6,12,0,7.25,84.18
2020,6,12,1,6.96,86.85
2020,6,12,2,6.71,88.67
2020,6,12,3,6.64,91.21
2020,6,12,4,6.09,94.86
2020,6,12,5,5.01,94.38
2020,6,12,6,5.78,99.64
2020,6,12,7,6.52,106.5
2020,6,12,8,7.06,115.71
2020,6,12,9,7.24,121.72
2020,6,12,10,7.19,125.26
2020,6,12,11,7.01,127.94
2020,6,12,12,6.56,130.31
